Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Birthday_count,Employed_days,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members
5135489,1,1,1,2,225000,2,2,2,3,-10380,-3396,1,0,0,0,3,4
5067016,1,0,1,0,225000,2,2,0,3,-9926,-461,1,0,0,0,9,1
5024097,0,1,0,0,126000,3,3,0,3,-11978,-5206,1,1,0,0,1,1
5008865,0,1,1,2,135000,2,2,2,3,-15761,-3173,1,0,0,0,3,4
5116640,0,0,1,1,202500,2,2,2,3,-15804,-732,1,0,0,1,,3
5089770,1,1,1,2,225000,2,2,2,3,-10796,-2531,1,1,0,0,3,4
5009118,0,0,0,0,157500,1,4,1,-1,-15737,-432,1,0,0,0,,1
5042296,1,1,1,1,202500,2,2,2,3,-15207,-2102,1,1,1,0,9,3
5010185,1,0,0,1,247500,2,2,0,3,-16797,-6583,1,0,1,0,3,2
5090509,1,1,1,0,225000,1,4,2,3,-10791,-156,1,0,0,0,7,2
5113006,1,1,0,1,112500,2,2,2,3,-19584,-2199,1,0,0,0,3,3
5026368,1,0,1,1,112500,2,4,2,3,-13682,-5460,1,1,1,0,,3
5095905,0,0,0,0,135000,3,2,0,3,-15429,-1589,1,0,0,0,1,1
5113440,0,0,1,0,207000,2,2,0,3,-18617,-2506,1,0,0,0,2,1
5069289,0,0,1,0,270000,1,3,2,3,-14783,-3397,1,0,0,0,1,2
5135938,0,1,0,2,315000,2,2,2,3,-15621,-3792,1,0,0,0,4,4
5118026,0,0,0,0,315000,1,2,2,3,-13630,-3230,1,0,1,0,6,2
5053524,0,0,1,0,112500,2,2,2,3,-14762,-2464,1,0,1,0,7,2
5010567,0,1,1,0,121500,2,4,2,3,-10145,-1682,1,0,0,1,4,2
5046003,0,0,1,1,225000,2,2,0,3,-15039,-3334,1,0,1,0,15,2
5118225,1,1,0,0,225000,2,2,2,2,-20858,-3110,1,0,0,0,3,2
5036187,0,1,1,1,157500,0,2,2,3,-20661,365243,1,0,1,0,,3
5050635,0,0,0,0,225000,3,2,2,3,-13556,-2966,1,0,0,0,7,2
5067444,0,1,1,0,135000,0,2,2,3,-22880,365243,1,0,0,0,,2
5088805,1,1,1,0,225000,3,2,2,3,-13718,-3694,1,1,1,0,6,2
5117331,0,1,1,0,270000,1,2,1,3,-15027,-2257,1,0,1,0,4,1
5045113,0,0,1,0,202500,0,2,2,3,-21126,365243,1,0,0,0,,1
5067281,1,0,1,1,135000,2,2,2,3,-13233,-2728,1,0,0,0,,3
5137385,0,0,0,0,112500,0,2,2,3,-23272,365243,1,0,1,0,,2
5066832,0,1,1,0,157500,0,1,2,3,-21739,365243,1,0,0,0,,2
5041520,1,1,1,0,450000,1,4,1,3,-16169,-855,1,1,1,0,,1
5023092,0,0,0,0,202500,2,2,1,3,-16868,-4161,1,0,0,0,3,1
5079016,1,1,1,2,900000,1,4,2,3,-9889,-1000,1,0,0,0,7,4
5035682,0,1,1,0,135000,2,2,2,3,-16505,-8377,1,0,0,0,3,2
5139761,1,1,1,0,337500,2,4,2,3,-23711,-7494,1,0,0,0,3,2
5041681,0,0,0,0,94500,0,2,2,3,,365243,1,0,1,0,,2
5033906,1,1,1,0,90000,0,2,2,3,-18351,365243,1,0,0,0,,2
5029251,1,0,1,0,157500,2,4,2,3,-14023,-4280,1,1,0,0,3,2
5091824,1,0,1,0,270000,1,2,0,3,-14638,-5891,1,0,0,0,3,1
5132569,0,0,1,1,112500,1,2,2,3,-14934,-1350,1,0,1,0,4,3
5021490,1,0,1,0,135000,2,2,0,3,-10682,-609,1,0,1,0,4,1
5035859,0,0,1,0,270000,1,2,0,3,-21185,-2381,1,0,0,0,5,1
5022025,1,1,1,0,112500,2,2,0,3,-9952,-1613,1,0,0,0,,1
5116613,1,0,1,0,225000,1,2,2,3,-11808,-3533,1,0,0,0,,2
5115884,0,0,1,0,54000,0,4,2,3,-24507,365243,1,0,0,0,,2
5010303,0,0,1,0,189000,1,2,2,3,-20233,-6218,1,1,1,0,,2
5142496,0,1,1,1,135000,1,4,2,3,-15481,-2874,1,0,0,0,15,3
5046398,0,0,1,0,157500,0,2,0,3,-24216,365243,1,0,0,0,,1
5125585,0,0,1,0,121500,0,2,2,3,-22571,365243,1,0,1,0,,2
5113302,1,0,1,1,180000,2,4,2,-1,-15670,-1654,1,0,0,0,2,3
5139321,0,0,1,0,121500,0,4,2,3,-24231,365243,1,0,0,0,,1
5053918,0,1,0,0,225000,2,4,2,3,-14438,-2433,1,0,0,0,7,2
5067102,0,0,0,0,180000,1,2,0,1,-16761,-4534,1,0,0,0,4,1
5022118,1,0,1,0,315000,2,2,2,3,-19686,-1131,1,0,0,0,3,2
5022954,1,1,1,0,112500,2,2,2,3,-18293,-521,1,1,0,0,,2
5047667,0,0,0,0,90000,1,2,2,3,-8710,-522,1,0,0,0,,2
5091718,0,1,1,0,90000,1,2,2,3,-14116,-2269,1,0,0,0,14,2
5009586,0,0,0,0,45000,2,2,1,3,-14374,-798,1,0,1,0,4,1
5097170,1,1,1,0,180000,3,2,2,3,-9570,-2620,1,0,0,0,9,2
5022015,1,1,1,0,112500,2,2,0,3,-9952,-1613,1,0,0,0,,1
5062594,1,1,1,1,135000,3,4,2,3,-8972,-145,1,0,0,1,1,3
5028726,1,0,1,0,360000,1,2,2,3,-12483,-4039,1,0,0,0,7,2
5033831,1,1,1,0,135000,2,4,2,3,-19322,-663,1,1,1,0,3,2
5046086,0,1,1,0,99000,2,2,2,3,-21030,-2299,1,0,0,0,,2
5135946,1,0,1,0,270000,2,4,0,3,-15222,-3153,1,0,1,0,3,1
5149592,0,0,1,0,157500,2,4,2,3,-12289,-1812,1,0,1,0,1,2
5024103,1,0,1,0,,2,2,2,3,-20185,-2589,1,0,0,0,13,2
5009845,1,1,0,0,180000,2,2,2,3,-15901,-130,1,1,0,0,13,2
5117716,1,1,0,0,315000,2,2,2,3,-16675,-5056,1,1,1,0,9,2
5096169,0,0,0,0,112500,1,2,2,3,-19601,-796,1,0,0,0,6,2
5139823,1,0,1,0,108000,2,2,2,3,-15997,-7341,1,1,1,0,3,2
5067542,0,0,1,0,180000,1,2,2,3,-21180,-2728,1,0,0,0,,2
5090871,0,0,0,2,225000,2,2,2,3,-14172,-1130,1,0,0,0,14,4
5033729,1,1,1,0,90000,2,2,2,3,-12019,-5436,1,1,1,0,3,2
5037212,1,1,1,0,292500,3,4,2,3,-12678,-2368,1,0,0,0,6,2
5116319,0,0,1,2,157500,2,2,2,3,-14212,-1889,1,0,0,0,3,4
5146318,0,0,1,0,135000,2,2,1,3,-14760,-1315,1,0,0,0,,1
5042082,0,1,0,0,315000,1,4,2,3,-19495,-1678,1,0,1,0,5,2
5091416,0,0,1,0,225000,2,4,2,3,-16202,-2939,1,1,1,0,7,2
5041675,0,1,1,1,333000,1,4,2,3,-11525,-1616,1,0,0,0,7,3
5048425,0,0,1,0,171000,2,2,0,3,-19881,-8405,1,0,1,0,5,1
5145965,0,0,0,2,130500,2,2,2,3,-15436,-3476,1,0,0,0,4,4
5126543,0,1,0,0,112500,2,2,2,3,-10238,-3453,1,0,0,0,3,2
5033881,1,1,0,1,202500,1,3,2,3,-10780,-3769,1,0,0,0,3,3
5068378,0,0,1,1,126000,2,4,2,3,-12662,-1359,1,1,1,1,4,3
5029194,1,1,1,0,225000,2,2,2,3,-19293,-2990,1,0,0,0,3,2
5010025,0,0,1,0,135000,2,2,2,3,-20782,-2321,1,0,0,0,3,2
5091016,0,0,1,1,112500,2,2,2,3,-14284,-4267,1,0,0,0,2,3
5149744,0,0,1,1,105750,2,2,2,-1,-12753,-1386,1,0,0,0,8,3
5117561,0,0,0,0,135000,2,2,2,3,,-645,1,1,0,0,3,2
5089760,1,1,1,0,180000,3,4,0,3,-8190,-886,1,0,0,1,,1
5053642,1,0,0,0,360000,1,4,2,3,-20354,-1823,1,0,1,0,7,2
5089934,1,1,0,0,157500,1,2,2,3,-19170,-4965,1,0,0,0,3,2
5143465,0,0,1,0,90000,0,2,0,3,-23262,365243,1,0,1,0,,1
5125127,0,0,1,0,112500,2,2,0,3,-16098,-1868,1,1,1,0,7,1
5113163,0,1,1,1,180000,2,2,2,3,-12579,-3716,1,1,1,0,,3
5116883,1,1,1,0,225000,2,2,2,3,-17779,-1344,1,1,0,0,3,2
5037008,0,0,1,0,67500,0,2,0,3,-20456,365243,1,0,1,0,,1
5090126,1,1,1,0,270000,2,2,0,3,-13805,-1557,1,0,0,0,3,1
5036648,0,0,0,0,202500,1,4,2,3,-11328,-3761,1,0,0,0,6,2
5090335,0,1,1,0,144000,1,2,2,3,-13095,-3716,1,1,1,0,14,2
5053182,1,1,1,0,207000,0,4,2,3,-24312,365243,1,0,0,0,,2
5114342,1,1,0,0,180000,1,2,2,1,-9810,-2993,1,1,0,0,,2
5024163,1,1,1,3,202500,2,2,2,3,-13350,-1981,1,0,0,0,3,5
5115633,1,0,0,0,202500,2,2,2,3,-22800,-102,1,0,0,0,9,2
5126311,1,0,0,0,180000,2,3,2,-1,-7705,-288,1,1,0,1,1,2
5135779,0,0,1,0,126000,2,2,2,3,-23844,-2147,1,0,1,0,5,2
5054697,1,1,1,0,157500,2,4,2,3,-16553,-6908,1,0,0,0,3,2
5116343,1,1,1,1,225000,3,2,2,3,-11695,-3929,1,1,0,0,3,3
5022800,0,1,1,0,202500,2,4,2,3,-11998,-1497,1,0,0,0,7,1
5054348,0,0,0,0,103500,2,2,0,3,-12348,-424,1,1,1,0,4,1
5099980,1,0,1,0,90000,2,2,1,3,-15059,-1069,1,0,0,0,10,1
5087829,1,0,1,0,135000,3,2,2,2,-10448,-2323,1,1,0,1,,2
5051050,1,1,0,0,67500,2,2,2,3,-22407,-2174,1,0,0,0,3,2
5148872,0,0,1,0,135000,3,3,2,3,-15371,-3332,1,0,0,0,1,2
5117323,0,0,1,1,382500,3,4,0,-1,-12116,-553,1,0,0,0,7,2
5088101,0,1,1,0,270000,2,2,1,3,-16971,-375,1,0,0,0,,1
5023587,1,0,0,0,202500,2,2,1,3,-14364,-6352,1,0,0,0,3,1
5028547,1,1,0,1,292500,2,2,1,3,-12692,-1056,1,0,1,0,3,2
5053636,0,0,0,0,225000,0,4,1,3,-21944,365243,1,0,0,0,,1
5149402,0,0,0,1,135000,1,2,2,-1,-13689,-1172,1,0,0,0,4,3
5095554,0,0,0,0,76500,0,2,2,3,-23235,365243,1,0,1,0,,2
5067090,1,0,0,0,180000,2,2,2,3,-13643,-4663,1,0,1,0,3,2
5010865,1,1,1,1,450000,1,2,2,3,-18173,-678,1,0,1,1,1,3
5041147,0,0,1,0,90000,0,2,2,3,-23236,365243,1,0,0,0,,2
5105555,0,0,1,0,157500,2,2,2,3,-19802,-4532,1,0,0,0,3,2
5136976,0,0,0,0,306000,3,4,2,3,-12677,-5587,1,0,0,0,14,2
5058366,0,0,0,0,90000,0,2,0,1,-20125,365243,1,0,0,0,,1
5066458,0,1,1,0,135000,2,2,1,3,,-1406,1,0,0,0,3,1
5045844,0,1,0,0,193500,2,2,2,3,-20836,-8966,1,0,0,0,,2
5115814,1,0,1,3,180000,2,2,2,3,-14336,-6860,1,0,0,0,3,5
5062362,0,0,1,0,270000,0,4,2,3,-20814,365243,1,0,0,0,,2
5010596,0,0,1,0,112500,0,2,2,3,-22927,365243,1,0,0,0,,2
5113472,1,0,1,0,202500,2,2,2,3,-19200,-346,1,0,1,0,6,2
5041535,0,0,1,0,180000,1,2,2,3,-19819,-1463,1,0,1,0,3,1
5066617,0,0,1,0,139500,2,2,2,3,-18730,-157,1,0,0,1,2,2
5126751,1,1,0,2,135000,2,2,2,-1,-16625,-561,1,0,0,0,,4
5009908,1,1,0,0,202500,2,2,2,3,-19120,-3661,1,0,0,0,9,2
5068337,0,1,1,0,112500,2,4,2,3,-10101,-505,1,1,1,0,3,2
5105535,1,1,1,0,126000,0,2,1,3,-20309,365243,1,0,1,0,,1
5061724,0,0,1,0,193500,0,3,2,3,-24295,365243,1,0,0,0,,1
5028919,0,1,1,0,112500,2,2,2,3,-17202,-1787,1,0,0,0,4,2
5035627,1,1,1,0,337500,2,4,2,3,-18110,-6764,1,0,0,0,7,2
5074705,0,0,1,0,157500,2,4,0,3,-22235,-10600,1,0,0,0,3,1
5114061,1,1,0,1,193500,2,4,2,3,-17932,-3999,1,1,1,0,,3
5100373,0,0,1,2,180000,1,2,2,3,-12848,-3960,1,0,0,0,1,4
5112765,0,1,0,1,315000,1,4,2,3,-11025,-2065,1,1,1,1,,3
5045439,1,1,1,0,180000,0,4,2,3,-23546,365243,1,0,0,0,,2
5113922,0,0,0,0,90000,0,2,0,1,-23478,365243,1,0,0,0,,1
5037125,1,1,0,0,180000,2,4,2,-1,-11664,-2227,1,0,1,0,1,2
5029538,0,0,1,0,112500,2,4,2,3,-12783,-1205,1,0,0,0,1,2
5010078,1,1,0,2,157500,2,2,2,1,-12518,-1135,1,0,0,0,8,4
5085861,0,0,1,0,135000,2,2,2,3,-18199,-5190,1,0,0,0,8,2
5009146,1,1,0,0,315000,2,4,2,3,-15825,-3720,1,1,1,0,7,2
5149433,0,1,1,0,112500,2,2,2,3,-19584,-2633,1,0,0,0,,1
5061753,0,0,1,0,135000,0,2,2,3,-23035,365243,1,0,1,0,,2
5143009,1,1,0,1,99000,0,2,2,3,-18692,365243,1,0,1,0,,3
5079017,1,1,1,2,900000,1,4,2,3,-9889,-1000,1,0,0,0,7,4
5096318,1,1,0,0,270000,1,4,0,3,-9517,-158,1,0,0,0,1,1
5038615,0,0,0,1,112500,1,4,2,-1,-12331,-3272,1,0,0,0,1,3
5047670,0,0,0,1,180000,3,4,2,3,-14069,-2500,1,1,1,1,1,3
5044987,0,0,1,0,141750,0,4,2,3,-20345,365243,1,0,1,0,,2
5036828,0,0,1,0,180000,2,4,2,3,-19207,-4327,1,0,0,0,4,2
5139892,0,0,1,0,112500,3,2,2,3,-18484,-6033,1,0,1,0,14,2
5135446,0,0,1,1,225000,2,2,2,-1,-10035,-170,1,0,0,0,8,3
5095586,0,0,0,0,270000,2,3,2,3,-8784,-278,1,1,0,1,14,2
5068963,1,1,0,0,202500,2,4,2,3,-15181,-3062,1,0,0,0,,2
5022047,1,1,1,0,135000,2,2,2,2,-14917,-8157,1,1,1,0,9,2
5048121,1,1,1,2,292500,1,2,2,3,-12091,-2653,1,0,1,0,,4
5117219,0,0,1,0,202500,2,2,2,3,-11107,-1953,1,0,0,0,1,2
5009821,0,1,0,0,99000,2,2,2,3,-14883,-5457,1,0,1,0,2,2
5033500,1,0,1,0,202500,1,2,2,3,-17578,-1997,1,0,0,0,3,2
5058281,0,0,1,0,306000,1,4,2,3,-14897,-3435,1,1,1,1,,2
5054373,0,0,0,0,148500,0,2,2,3,-20723,365243,1,0,1,0,,1
5142988,0,0,0,1,135000,2,4,2,3,-10567,-1504,1,1,0,0,1,3
5137229,1,1,0,0,180000,1,2,2,1,-14084,-2696,1,1,0,0,9,2
5113373,0,0,1,1,180000,0,4,2,3,-18979,365243,1,0,1,0,,3
5053152,0,0,1,0,157500,0,2,2,3,-23774,365243,1,0,0,0,,1
5090386,0,0,1,0,247500,1,4,0,3,-21537,-13735,1,0,0,0,1,1
5142899,0,0,0,0,112500,1,4,0,-1,-9052,-227,1,0,0,0,3,1
5113510,1,1,1,0,180000,2,2,2,3,-17176,-132,1,0,0,0,3,2
5091457,0,0,1,2,103500,2,2,2,3,,-6621,1,1,1,0,14,4
5009791,0,0,0,0,198000,0,2,2,3,-22002,365243,1,0,1,0,,1
5149484,0,1,1,1,135000,1,4,2,3,-11278,-2481,1,0,0,0,,3
5092221,1,0,0,0,67500,3,2,2,3,-11654,-2818,1,0,0,0,3,2
5067003,1,1,1,0,202500,2,2,2,3,-18752,-11906,1,0,1,0,3,2
5023838,0,1,0,0,315000,1,2,2,3,-19801,-1077,1,0,1,0,1,2
5095433,0,0,1,0,292500,2,4,2,3,-18764,-9258,1,0,0,0,6,2
5033797,0,1,1,0,148500,1,2,2,2,-17107,-2277,1,0,0,0,1,2
5022803,0,1,1,0,202500,2,4,2,3,-11998,-1497,1,0,0,0,7,1
5104953,1,1,1,0,180000,2,2,2,3,-21684,-2422,1,0,0,0,9,2
5100098,0,0,1,0,90000,2,2,2,3,-10851,-826,1,0,0,0,,2
5091792,1,1,1,1,135000,2,2,2,3,-15216,-2969,1,1,0,0,10,3
5149805,0,0,1,0,135000,3,3,0,-1,-9873,-2086,1,0,1,1,,1
5089681,0,0,0,0,261000,1,3,2,3,-10028,-1070,1,1,0,0,,2
5052678,0,0,1,1,135000,2,4,2,3,-15624,-8172,1,1,1,0,6,3
5116809,0,0,1,0,112500,2,2,2,3,-18365,-701,1,0,0,0,6,2
5143353,1,1,0,0,135000,2,2,2,3,-10578,-1384,1,1,0,0,4,2
5090232,0,0,1,0,135000,2,2,2,3,-21977,-9447,1,0,0,0,6,1
5117095,1,1,1,0,360000,0,2,2,3,-14010,365243,1,0,0,0,,2
5088987,0,0,0,2,171000,2,2,2,3,-14622,-1160,1,1,1,0,1,4
5021584,0,0,0,1,40500,3,2,2,2,-13052,-1952,1,0,0,0,2,3
5009291,0,0,0,0,130500,2,2,2,3,-15140,-4816,1,0,1,0,8,2
5051007,0,0,0,0,306000,1,4,2,3,-10707,-1354,1,0,0,0,7,2
5024263,0,1,0,0,202500,1,2,2,1,-21276,-1128,1,0,1,0,5,2
5125771,0,0,1,0,112500,2,2,2,3,-23360,-469,1,0,0,0,,2
5021879,1,1,0,2,112500,2,2,2,3,-13095,-217,1,0,1,0,3,4
5137247,0,0,0,0,90000,2,2,2,3,-17355,-3273,1,1,1,0,17,2
5096336,0,1,0,0,153000,0,2,2,3,-23679,365243,1,0,1,0,,1
5061762,0,1,0,1,135000,2,4,2,2,-11262,-563,1,0,0,1,5,3
5069117,0,0,1,0,180000,0,2,0,3,-20577,365243,1,0,0,0,,1
5009579,0,0,0,0,112500,0,2,2,3,-21316,365243,1,0,0,0,,2
5048319,0,0,0,0,90000,2,4,1,3,-21887,-1526,1,0,0,0,1,1
5023389,1,1,1,2,157500,1,4,2,3,-13536,-2092,1,0,0,0,1,4
5143457,1,1,1,0,247500,3,2,2,3,-11912,-1749,1,0,0,0,6,2
5089225,1,0,0,0,112500,0,2,2,3,-23027,365243,1,0,1,0,,2
5069257,0,1,1,1,67500,2,2,2,3,-12821,-931,1,0,1,1,3,3
5044939,1,0,1,2,360000,3,4,2,3,-16027,-5639,1,0,1,0,7,4
5022730,1,1,0,3,360000,1,2,2,3,-15262,-1674,1,0,0,0,7,5
5149413,0,0,1,2,315000,1,4,2,3,-10937,-168,1,0,1,0,7,4
5062745,0,0,1,0,157500,2,2,2,3,-15035,-1128,1,0,1,0,8,2
5105565,1,0,1,0,135000,0,2,2,3,-23094,365243,1,0,1,0,,2
5114544,0,0,1,0,166500,2,3,2,3,-10794,-4029,1,0,0,1,3,2
5100352,1,0,0,0,180000,2,2,2,3,,-4967,1,1,1,0,3,2
5078841,1,0,1,0,225000,2,2,2,3,-20298,-3282,1,0,0,0,14,2
5117392,0,0,0,0,135000,1,3,0,3,-17615,-339,1,0,0,0,5,1
5022189,0,0,0,1,135000,1,2,1,3,-15170,-7979,1,0,0,0,6,2
5105422,0,0,1,0,193500,2,2,0,3,-18449,-9683,1,0,0,0,,1
5143453,1,1,1,0,247500,3,2,2,3,-11912,-1749,1,0,0,0,6,2
5067832,0,1,1,0,315000,2,4,2,3,-21377,-577,1,0,0,1,,2
5090995,1,1,1,0,405000,2,4,2,3,-10323,-2622,1,1,1,1,7,2
5089512,0,1,0,1,405000,2,2,2,2,-13810,-1678,1,1,1,1,1,3
5116373,0,0,0,1,90000,2,2,2,-1,-10092,-976,1,0,0,0,,3
5149106,1,0,1,2,270000,2,2,2,3,-12488,-3608,1,0,0,0,13,4
5091737,0,1,1,0,243000,2,2,0,3,-14716,-2057,1,0,0,0,4,1
5052620,1,1,1,1,180000,1,2,2,3,-15988,-1994,1,0,1,0,6,3
5087819,1,0,1,2,112500,2,2,2,3,-15788,-1563,1,0,0,0,13,4
5139757,1,1,1,0,337500,2,4,2,3,-23711,-7494,1,0,0,0,3,2
5113639,0,0,0,0,135000,0,4,2,1,-19700,365243,1,0,0,0,,2
5052811,0,0,1,0,117000,2,2,2,3,-17189,-4523,1,0,0,0,7,2
5095751,0,0,0,0,202500,2,2,2,-1,-12869,-340,1,1,1,0,7,2
5096785,0,1,1,0,270000,0,2,2,3,-24194,365243,1,0,0,0,,2
5062286,1,0,1,0,202500,1,2,2,3,-8353,-1081,1,1,0,1,1,2
5090805,0,0,0,0,135000,2,2,0,3,-16814,-6614,1,0,0,0,,1
5079075,0,0,1,0,216000,2,2,2,3,-15569,-1639,1,1,0,0,1,2
5146447,0,0,1,0,135000,2,2,2,3,-14394,-919,1,0,1,0,7,1
5051008,0,0,0,1,225000,1,2,2,3,-10448,-3392,1,1,1,1,18,3
5100106,1,1,0,0,81000,2,2,2,3,-17660,-3261,1,1,1,0,3,2
5094896,1,1,1,1,180000,2,2,2,3,-14136,-3928,1,0,0,0,7,3
5050894,1,1,0,0,292500,0,2,2,3,-18875,365243,1,0,0,0,,2
5054414,1,0,0,0,225000,1,4,2,-1,-13021,-5082,1,1,0,0,7,2
5025791,0,0,1,0,157500,2,2,2,3,-18506,-3630,1,0,0,0,1,2
5067949,0,0,1,0,157500,1,2,0,3,-18133,-3591,1,0,1,1,,1
5142482,1,1,0,2,166500,1,4,2,3,-12312,-1199,1,0,0,0,1,4
5041271,1,0,1,0,445500,1,4,1,3,-19298,-2469,1,0,0,0,,1
5115957,0,1,1,0,180000,2,2,2,3,-15494,-4304,1,0,0,0,4,1
5010881,0,0,1,0,45000,0,2,2,3,-20688,365243,1,0,1,0,,2
5029423,0,0,1,1,315000,3,2,2,3,-11206,-2514,1,0,0,1,1,3
5105159,1,0,1,2,450000,1,4,2,3,-12238,-2187,1,1,1,0,7,4
5029610,0,1,1,0,180000,1,4,0,3,-15161,-7140,1,0,0,0,1,1
5117450,0,0,0,2,90000,2,2,2,3,-11863,-96,1,1,0,0,,4
5143620,0,0,1,0,,0,2,2,3,-23208,365243,1,0,1,0,,2
5023949,1,1,1,1,148500,2,2,2,3,-14962,-5176,1,0,0,0,3,3
5089737,0,1,0,0,135000,2,2,2,3,-19010,-6761,1,1,1,0,8,2
5143402,1,1,1,0,144000,1,4,2,3,-19270,-2356,1,0,1,0,7,2
5041921,1,0,0,0,135000,0,2,2,3,,365243,1,0,1,0,,2
5136909,1,0,0,1,360000,2,2,2,3,-15244,-2908,1,1,0,1,7,3
5143596,0,0,0,0,90000,2,2,2,3,-11639,-3333,1,1,0,0,12,2
5095939,1,0,0,0,157500,2,2,2,3,-17340,-3596,1,0,1,0,7,2
5113343,1,0,1,2,135000,2,2,2,3,-11462,-4606,1,0,0,0,3,4
5142920,0,0,0,1,292500,2,3,2,3,-12454,-4030,1,1,1,0,4,3
5114294,0,0,0,0,112500,3,2,2,3,-19295,-5246,1,1,0,0,,1
5088055,0,0,1,0,216000,2,2,0,3,-17937,-3054,1,0,0,0,14,1
5142815,1,1,0,0,126000,1,3,2,3,-10359,-2906,1,0,1,0,3,2
5054460,1,1,0,1,135000,2,2,2,3,-18934,-1915,1,0,1,0,3,3
5113134,0,0,1,0,189000,0,3,2,3,-21845,365243,1,0,0,0,,1
5069380,1,0,1,0,337500,2,2,0,3,-16717,-1267,1,0,0,0,6,1
5065798,0,0,1,0,44550,0,2,2,3,-22911,365243,1,0,0,0,,2
5036396,0,1,1,0,112500,2,2,2,3,-13686,-1256,1,0,0,0,2,2
5148535,0,0,1,1,157500,2,2,2,3,-10473,-1721,1,0,1,0,,3
5105436,1,0,1,2,112500,2,2,2,3,-14358,-2317,1,0,0,0,,4
5105412,0,0,1,2,135000,2,2,2,3,-12760,-1518,1,0,0,0,,4
5026177,1,1,1,0,135000,2,2,2,3,-19171,-7804,1,1,0,0,3,2
5142584,1,1,1,0,301500,2,2,2,2,-9009,-864,1,0,0,0,3,2
5054297,0,1,0,0,112500,2,2,2,3,-14060,-7364,1,1,0,0,2,2
5118108,1,1,0,0,90000,2,2,0,3,-8304,-1101,1,1,0,0,3,1
5054106,0,0,0,0,67500,0,2,1,3,-21516,365243,1,0,0,0,,1
5010683,1,1,1,0,292500,2,4,2,3,-10297,-2231,1,0,0,0,7,2
5045850,0,1,1,2,315000,1,4,2,-1,-12621,-1327,1,0,0,0,7,4
5058371,0,0,1,0,117000,2,2,2,3,-17468,-355,1,1,1,0,,2
5068147,0,0,1,0,157500,0,2,0,3,-20441,365243,1,0,0,0,,1
5137187,0,1,0,0,67500,2,2,2,3,-11405,-1934,1,1,0,0,,2
5139859,1,1,1,0,189000,0,2,1,3,-20011,365243,1,0,0,0,,1
5095873,0,0,0,0,202500,2,4,2,3,-15309,-5179,1,1,1,0,1,2
5126809,1,0,1,1,157500,1,2,2,3,-10676,-2326,1,0,1,1,3,3
5096604,0,1,0,1,225000,2,4,2,3,-13528,-980,1,1,1,0,1,3
5036765,0,0,0,1,112500,2,2,2,3,-12834,-1224,1,0,0,1,3,3
5091880,0,1,1,0,202500,1,2,2,3,-18463,-7048,1,0,0,0,5,2
5090082,1,0,0,0,180000,1,2,2,3,-15051,-1678,1,0,0,0,,2
5061481,0,0,1,1,225000,1,4,2,3,-9615,-2266,1,0,0,1,7,3
5125235,0,0,1,2,157500,1,4,2,3,-13766,-73,1,0,0,0,6,4
5089474,1,0,0,0,180000,2,4,2,3,-14344,-3443,1,0,0,0,3,2
5126021,0,0,0,1,112500,2,2,2,3,-14788,-2661,1,1,1,0,1,3
5114630,0,0,1,0,81000,2,2,2,3,-19738,-286,1,1,0,0,4,2
5010225,0,1,1,1,90000,3,2,2,3,-17532,-8044,1,0,0,0,14,3
5118526,0,0,1,0,180000,1,4,2,3,-22190,-523,1,0,0,0,,2
5061340,0,0,1,0,94500,0,2,2,3,-24302,365243,1,0,0,0,,1
5118527,0,0,1,0,180000,1,4,2,3,-22190,-523,1,0,0,0,,2
5090186,1,1,1,0,450000,0,4,2,3,-23451,365243,1,0,0,0,,2
5089596,1,1,0,0,315000,1,2,2,3,-14011,-978,1,0,0,0,7,2
5066865,0,0,1,2,54000,2,2,2,3,-9905,-795,1,0,0,0,4,4
5061832,0,0,1,0,112500,0,2,2,3,-22616,365243,1,0,0,0,,2
5009941,0,0,1,2,157500,2,2,2,3,-10710,-2351,1,0,0,0,4,4
5052731,0,0,1,0,180000,1,2,2,3,-13812,-1114,1,0,0,0,3,2
5137175,0,0,0,0,225000,2,2,2,3,-20142,-3760,1,1,1,0,4,2
5045614,1,1,1,1,360000,2,4,2,3,-15556,-1327,1,0,0,0,9,3
5067926,0,0,1,0,112500,0,2,2,3,-22743,365243,1,0,0,0,,1
5047870,1,1,1,1,292500,1,4,2,3,-12569,-3322,1,0,0,0,,3
5025161,1,0,0,0,360000,2,2,2,3,-12523,-5145,1,0,0,0,3,2
5145694,1,1,1,0,225000,2,4,0,-1,-9444,-663,1,1,1,0,,1
5113455,0,0,1,1,126000,1,2,2,3,-18140,-4119,1,0,0,0,3,3
5150164,0,0,0,0,135000,0,2,2,1,-23643,365243,1,0,1,0,,1
5126321,0,0,0,0,270000,2,2,2,3,-17778,-1719,1,1,1,0,6,2
5088450,0,0,1,0,157500,3,2,2,3,-22887,-2052,1,0,1,0,9,1
5068631,0,1,1,0,216000,2,2,2,3,-21216,-3641,1,0,0,0,7,2
5021693,1,1,1,2,337500,2,3,2,3,-12418,-1678,1,0,1,0,3,4
5111172,1,1,1,0,225000,2,4,2,2,-10602,-481,1,0,0,0,4,2
